txn_id,ts,payer_user_id,payer_vpa,payee_name,payee_vpa,mcc,amount_inr,currency,txn_type,status,rrn,failure_reason,device_os,city_tier
UPI29613762212976,2025-03-10 16:48:59,USR000554,aditya50@okstatebank,Akash Roy,678@upi,5311,1736.01,INR,P2P,SUCCESS,600052066029,,Web-Mobile,T1
UPI27665796584799,2025-01-31 11:12:23,USR000554,aditya29@apl,Zara Padmanabhan,484@okaxis,5912,499.13,INR,P2P,SUCCESS,610689246020,,Web-Mobile,T1
UPI37398583223868,2025-09-28 13:08:40,USR000554,aditya63@apl,Dmart,236@okstatebank,6300,554.48,INR,P2M,SUCCESS,237680368462,,Web-Mobile,T1
UPI27084281379054,2025-06-10 02:47:30,USR000554,aditya35@ibl,BSE,438@ybl,5411,51.7,INR,BillPay,FAILURE,775319797919,BENE_BANK_TIMEOUT,Web-Mobile,T1
UPI13921764282794,2025-03-11 18:17:28,USR000554,aditya4@okhdfcbank,Reliance Jio,174@ybl,6300,104534.56,INR,P2M,SUCCESS,328762376735,,Web-Mobile,T1
UPI28713287241250,2025-02-03 17:45:10,USR000554,aditya97@paytm,NSE,942@ibl,4111,2887.44,INR,BillPay,SUCCESS,626314385667,,Web-Mobile,T1
UPI87202188117708,2025-08-18 05:43:45,USR000554,aditya29@upi,Meera Iyer,559@ibl,5311,333.34,INR,P2P,FAILURE,279379288644,BENE_BANK_TIMEOUT,Web-Mobile,T1
UPI75364152646851,2025-04-24 15:41:23,USR000554,aditya71@ybl,PolicyBazaar,945@okaxis,5311,4770.9,INR,P2M,FAILURE,198757283633,INSUFFICIENT_BALANCE,Web-Mobile,T1
UPI83054544648383,2025-06-25 04:03:48,USR000554,aditya15@okaxis,Tata Power,699@ybl,5814,34731.51,INR,P2M,PENDING,814388049595,,Web-Mobile,T1
UPI86078837162724,2025-10-05 17:08:44,USR000554,aditya75@apl,Airtel,130@apl,5411,277.69,INR,P2M,SUCCESS,604788210184,,Web-Mobile,T1
UPI94388116457845,2025-03-13 13:25:45,USR000554,aditya5@ibl,Swiggy,245@upi,5814,274.35,INR,P2M,SUCCESS,605517467637,,Web-Mobile,T1
UPI77910765359972,2025-05-11 19:23:54,USR000554,aditya74@apl,Uber,212@okaxis,5814,1792.83,INR,BillPay,SUCCESS,624980316256,,Web-Mobile,T1
UPI14547739948277,2025-02-02 13:41:30,USR000554,aditya65@okaxis,Flipkart,128@okstatebank,6300,112.62,INR,BillPay,SUCCESS,693634398438,,Web-Mobile,T1
UPI96252655341854,2025-02-12 02:26:30,USR000554,aditya45@upi,Aarav Singh,560@apl,5912,300.97,INR,P2P,SUCCESS,663370351825,,Web-Mobile,T1
UPI52905917681038,2025-06-10 16:21:27,USR000973,ishaan74@okhdfcbank,Zomato,761@okaxis,6011,258.25,INR,P2M,SUCCESS,369714584905,,Android,T3
UPI53830646495544,2025-10-22 10:35:44,USR000973,ishaan91@ibl,Uber,927@ybl,6011,152287.6,INR,P2M,SUCCESS,993668565327,,Android,T3
UPI40798771189554,2025-07-02 16:17:20,USR000973,ishaan6@ibl,Indane Gas,721@okaxis,5311,482.13,INR,P2M,SUCCESS,828745174267,,Android,T3
UPI71900039844180,2025-11-19 14:26:29,USR000973,ishaan12@okicici,Swiggy,812@upi,4111,49151.59,INR,P2M,SUCCESS,492977614174,,Android,T3
UPI42133980732452,2025-04-23 12:53:41,USR000973,ishaan90@okhdfcbank,RedBus,501@upi,6011,40.62,INR,P2M,SUCCESS,414875824091,,Android,T3
UPI50815903835680,2025-10-13 11:04:14,USR000973,ishaan68@okhdfcbank,SBI Card,618@okaxis,6011,193.96,INR,Recharge,SUCCESS,958699415168,,Android,T3
UPI37684911964623,2025-07-05 07:13:50,USR000973,ishaan44@ybl,Groww,827@okhdfcbank,4111,306.39,INR,BillPay,SUCCESS,197648520754,,Android,T3
UPI74917215998940,2025-06-06 13:09:19,USR000973,ishaan4@paytm,BlinkIt,229@apl,6300,30.45,INR,P2M,SUCCESS,586134657702,,Android,T3
UPI81583526377670,2025-09-02 15:25:33,USR000973,ishaan75@upi,Chandran Bose,141@apl,5311,4249.6,INR,P2P,SUCCESS,641500471003,,Android,T3
UPI70736188963714,2025-07-17 05:13:57,USR000973,ishaan78@paytm,BigBasket,194@okhdfcbank,5411,1883.53,INR,P2M,SUCCESS,871010305874,,Android,T3
UPI93474667505960,2025-11-13 18:58:40,USR000973,ishaan51@okhdfcbank,IRCTC,434@okaxis,4111,33459.9,INR,BillPay,SUCCESS,317874096361,,Android,T3
UPI68251860114852,2025-01-01 10:12:27,USR000973,ishaan27@okhdfcbank,Mihir Reddy,627@ybl,6011,1285.99,INR,P2P,SUCCESS,857092534587,,Android,T3
UPI48757823495913,2025-05-24 19:35:14,USR000973,ishaan6@ybl,RedBus,208@okicici,6011,497.6,INR,P2M,SUCCESS,478697122526,,Android,T3
UPI52391510644120,2025-01-08 09:00:45,USR000973,ishaan2@upi,IRCTC,242@upi,6011,368.5,INR,P2M,SUCCESS,937117287010,,Android,T3
UPI70208781570181,2025-01-18 11:11:35,USR000973,ishaan86@ybl,Dmart,387@okhdfcbank,5411,46.52,INR,BillPay,SUCCESS,974814985927,,Android,T3
UPI41271220707858,2025-06-16 21:43:59,USR000973,ishaan54@ybl,IRCTC,885@apl,5311,422.9,INR,BillPay,SUCCESS,487516222362,,Android,T3
UPI48291048898117,2025-04-28 02:27:12,USR000973,ishaan24@ybl,BSNL,567@okhdfcbank,4111,1013.18,INR,P2M,SUCCESS,560259493234,,Android,T3
UPI62846328441423,2025-06-02 22:46:23,USR000973,ishaan94@okhdfcbank,Vidya Sen,281@apl,5311,439.82,INR,P2P,SUCCESS,748178486086,,Android,T3
UPI30727212796572,2025-11-07 18:12:43,USR000973,ishaan19@paytm,Uber,161@okhdfcbank,5411,358.8,INR,P2M,SUCCESS,802660571111,,Android,T3
UPI23670169169605,2025-09-19 00:59:26,USR000973,ishaan21@upi,INDmoney,834@okicici,4111,31.3,INR,Recharge,FAILURE,161466344194,LIMIT_EXCEEDED,Android,T3
UPI60021564093152,2025-01-12 04:52:56,USR000973,ishaan53@ybl,Airtel,305@okhdfcbank,5411,499.47,INR,P2M,SUCCESS,248550856548,,Android,T3
UPI98043371190124,2025-07-20 09:28:11,USR000973,ishaan84@okstatebank,Zomato,466@ibl,6011,254.97,INR,BillPay,SUCCESS,767142434585,,Android,T3
UPI16732034831890,2025-12-22 08:23:07,USR000973,ishaan22@ibl,RedBus,768@apl,5411,429.16,INR,Recharge,SUCCESS,181596677374,,Android,T3
UPI80949533902890,2025-12-03 18:29:11,USR000973,ishaan92@okhdfcbank,HDFC Life Premium,374@ibl,5812,176.14,INR,P2M,SUCCESS,522734277218,,Android,T3
UPI52255147823836,2025-12-23 12:37:12,USR000973,ishaan50@ybl,Airtel,782@upi,5812,3992.8,INR,P2M,SUCCESS,979551909441,,Android,T3
UPI62012595525608,2025-07-29 03:39:28,USR000973,ishaan65@paytm,Uber,782@okaxis,5311,403.02,INR,Recharge,SUCCESS,901627907990,,Android,T3
UPI84828757207349,2025-04-07 22:42:05,USR000973,ishaan62@upi,Ola,577@apl,5411,3531.81,INR,P2M,SUCCESS,501145561549,,Android,T3
UPI89689483242140,2025-03-10 01:12:02,USR000973,ishaan19@ibl,HDFC Life Premium,794@okaxis,4111,49114.3,INR,P2M,SUCCESS,712208726447,,Android,T3
UPI51898396690615,2025-11-26 13:37:11,USR000973,ishaan11@ibl,Decathlon,166@ibl,5311,353.51,INR,P2M,SUCCESS,395016888921,,Android,T3
UPI37132664594030,2025-02-13 22:57:10,USR000973,ishaan55@okaxis,Asma Singh,868@paytm,5411,4437.45,INR,P2P,SUCCESS,606549694325,,Android,T3
UPI53443505296017,2025-04-11 23:54:57,USR000973,ishaan56@okicici,Zerodha,888@paytm,5411,39.66,INR,P2M,SUCCESS,873492847410,,Android,T3
UPI64644990192485,2025-04-01 09:56:25,USR000973,ishaan21@upi,Reliance Jio,443@apl,5411,415.93,INR,P2M,SUCCESS,449536097948,,Android,T3
UPI45182940831224,2025-05-25 23:24:00,USR000973,ishaan54@okstatebank,Amazon,198@upi,4814,66.25,INR,Recharge,SUCCESS,988539088720,,Android,T3
UPI57273537529928,2025-08-12 11:51:14,USR000973,ishaan43@ibl,Aditya Krishnan,825@okhdfcbank,5912,3546.88,INR,P2P,SUCCESS,884707880579,,Android,T3
UPI34305175183487,2025-09-21 15:23:52,USR000973,ishaan76@paytm,Saanvi Jain,859@ybl,4111,2961.93,INR,P2P,SUCCESS,677446311549,,Android,T3
UPI56348045379216,2025-08-12 04:15:56,USR000973,ishaan15@upi,Chandran Gill,265@ybl,6011,34688.01,INR,P2P,FAILURE,175446082388,INSUFFICIENT_BALANCE,Android,T3
UPI78115242719470,2025-01-03 07:02:00,USR000973,ishaan53@okicici,IRCTC,281@ibl,5912,253.1,INR,P2M,SUCCESS,931363722057,,Android,T3
UPI90945699814251,2025-02-20 21:19:16,USR000973,ishaan38@upi,RedBus,287@ibl,4814,304.33,INR,Recharge,SUCCESS,160836495653,,Android,T3
UPI90137672474032,2025-02-15 10:12:31,USR000973,ishaan46@paytm,BESCOM,833@okhdfcbank,6300,21.23,INR,P2M,SUCCESS,995525684797,,Android,T3
UPI63646999545778,2025-10-07 04:17:54,USR000222,karthik14@okhdfcbank,Nykaa,272@okicici,5812,1687.65,INR,P2M,SUCCESS,159791739502,,iOS,T2
UPI99833312701894,2025-04-18 03:21:09,USR000222,karthik14@paytm,Croma,233@paytm,5411,3700.14,INR,P2M,SUCCESS,503717318424,,iOS,T2
UPI13058005244964,2025-05-11 17:11:56,USR000222,karthik89@okicici,Airtel,279@okicici,4111,1378.14,INR,P2M,SUCCESS,825966145960,,iOS,T2
UPI53787956892054,2025-03-11 05:45:14,USR000222,karthik57@upi,BSNL,240@okhdfcbank,5912,226.59,INR,BillPay,SUCCESS,118206089791,,iOS,T2
UPI71013150038644,2025-07-06 12:39:43,USR000222,karthik28@okicici,Flipkart,994@okstatebank,5311,144916.26,INR,Recharge,SUCCESS,736573964394,,iOS,T2
UPI54281078552404,2025-12-15 02:05:03,USR000222,karthik14@okstatebank,BESCOM,489@ibl,6300,81.27,INR,P2M,SUCCESS,255168992604,,iOS,T2
UPI70733557304091,2025-01-31 20:56:00,USR000222,karthik23@okicici,Uber,874@ibl,5814,392.77,INR,P2M,SUCCESS,235979442461,,iOS,T2
UPI73616174547111,2025-04-24 23:51:43,USR000222,karthik99@okaxis,Diya Balasubramanian,361@upi,5812,295.5,INR,P2P,SUCCESS,211986592464,,iOS,T2
UPI94220888308648,2025-09-26 18:29:22,USR000222,karthik46@apl,BSE,336@okstatebank,5732,1565.39,INR,Recharge,SUCCESS,766944926761,,iOS,T2
UPI46206259109251,2025-02-05 05:32:53,USR000222,karthik46@ibl,Flipkart,493@okstatebank,5814,16425.65,INR,BillPay,SUCCESS,817350922087,,iOS,T2
UPI16299446923455,2025-12-01 23:28:43,USR000222,karthik94@okaxis,NSE,679@okstatebank,5411,82.11,INR,BillPay,SUCCESS,313727270289,,iOS,T2
UPI58255958358758,2025-12-13 15:21:36,USR000222,karthik77@ibl,IRCTC,306@okhdfcbank,5411,133.5,INR,Recharge,SUCCESS,163126882497,,iOS,T2
UPI92362638149805,2025-06-17 08:07:15,USR000222,karthik24@upi,Pranav Reddy,404@okicici,6011,228.41,INR,P2P,SUCCESS,353822329086,,iOS,T2
UPI60290839494083,2025-07-06 15:52:54,USR000222,karthik90@okaxis,IRCTC,340@okicici,5311,1305.85,INR,P2M,SUCCESS,585097452924,,iOS,T2
UPI93726161006951,2025-08-29 14:48:44,USR000222,karthik84@okicici,SBI Card,637@okhdfcbank,5912,201.92,INR,P2M,SUCCESS,819518333246,,iOS,T2
UPI56455715251121,2025-01-12 22:35:58,USR000222,karthik20@okstatebank,Myntra,337@upi,5912,4124.92,INR,P2M,SUCCESS,855690862598,,iOS,T2
UPI97069876740681,2025-05-18 14:22:59,USR000222,karthik80@okstatebank,Amazon,345@okstatebank,6300,393.88,INR,Recharge,SUCCESS,925348630373,,iOS,T2
UPI66811550734010,2025-02-06 16:36:54,USR000222,karthik67@okaxis,Croma,737@okhdfcbank,5411,257.51,INR,P2M,SUCCESS,161265592735,,iOS,T2
UPI33692152629300,2025-02-08 15:09:09,USR000222,karthik22@okhdfcbank,Swiggy,831@paytm,5912,423.05,INR,BillPay,SUCCESS,476909340359,,iOS,T2
UPI25213780312324,2025-11-11 14:56:48,USR000222,karthik91@okhdfcbank,BMTC,713@ibl,5812,1199.96,INR,P2M,SUCCESS,126951877250,,iOS,T2
UPI76290940879268,2025-06-14 19:49:32,USR000222,karthik9@apl,BlinkIt,604@okicici,6011,18881.46,INR,P2M,SUCCESS,818298852712,,iOS,T2
UPI46014791837463,2025-06-01 06:43:09,USR000222,karthik3@okhdfcbank,Dmart,178@paytm,5411,456.82,INR,P2M,SUCCESS,294665942397,,iOS,T2
UPI79775607730439,2025-11-20 03:46:05,USR000222,karthik38@paytm,Nikhil Chatterjee,716@upi,5311,46455.18,INR,P2P,SUCCESS,109873476006,,iOS,T2
UPI91649513375562,2025-01-14 20:46:57,USR000222,karthik17@okaxis,Priya Balasubramanian,600@okaxis,5814,266.67,INR,P2P,SUCCESS,950736522650,,iOS,T2
UPI91889048184895,2025-02-06 01:12:30,USR000222,karthik74@ibl,BESCOM,173@ibl,5912,311.09,INR,BillPay,SUCCESS,234691454089,,iOS,T2
UPI25161875348696,2025-08-06 02:17:34,USR000222,karthik9@okicici,Airtel,536@ibl,4814,4012.38,INR,Recharge,SUCCESS,283348130800,,iOS,T2
UPI49993190053963,2025-06-01 06:09:32,USR000222,karthik15@okstatebank,Indane Gas,230@ibl,5732,13818.14,INR,P2M,SUCCESS,701210798839,,iOS,T2
UPI67960304680500,2025-06-10 19:19:40,USR000222,karthik1@ibl,Mahesh Chauhan,859@apl,5912,5088.81,INR,P2P,SUCCESS,419222309777,,iOS,T2
UPI60713188640060,2025-10-12 00:21:50,USR000222,karthik85@apl,Sanjana Krishnan,424@paytm,5411,434.01,INR,P2P,SUCCESS,624568377114,,iOS,T2
UPI44315692742437,2025-04-23 07:09:15,USR000222,karthik91@okstatebank,Diya Lakshman,504@okstatebank,5912,18885.92,INR,P2P,FAILURE,954664282871,UPI_PIN_BLOCKED,iOS,T2
UPI48709121106331,2025-10-05 17:07:28,USR000701,selvi17@upi,BSE,955@okicici,5732,2340.97,INR,P2M,SUCCESS,973234615868,,Android,T3
UPI37930015363071,2025-02-02 17:31:52,USR000701,selvi10@paytm,Croma,740@okhdfcbank,5732,480.85,INR,P2M,SUCCESS,689628828476,,Android,T3
UPI89248273438165,2025-01-18 21:16:44,USR000701,selvi94@ybl,Swiggy,344@okhdfcbank,5411,444.81,INR,P2M,SUCCESS,384837760416,,Android,T3
UPI92541779785305,2025-05-22 18:16:42,USR000701,selvi46@ybl,Zerodha,478@ibl,6011,4090.94,INR,P2M,SUCCESS,960661275550,,Android,T3
UPI97941142790037,2025-03-23 09:45:35,USR000701,selvi11@okaxis,Apollo Pharmacy,118@apl,4111,397.88,INR,P2M,SUCCESS,601281753070,,Android,T3
UPI60318202620622,2025-02-10 09:58:27,USR000701,selvi68@okicici,BSNL,399@apl,5411,4940.82,INR,P2M,SUCCESS,983625006039,,Android,T3
UPI47001197147869,2025-10-15 10:15:22,USR000701,selvi79@ibl,BigBasket,208@okstatebank,5311,440.65,INR,P2M,SUCCESS,123357089733,,Android,T3
UPI99193557243132,2025-10-15 02:21:05,USR000701,selvi42@okhdfcbank,Reliance Jio,468@okhdfcbank,5411,90.51,INR,P2M,SUCCESS,721210406054,,Android,T3
UPI11263623921885,2025-03-07 11:20:22,USR000701,selvi37@paytm,HDFC Life Premium,761@okstatebank,5411,479.08,INR,BillPay,SUCCESS,990391419708,,Android,T3
UPI69781811713333,2025-01-02 08:08:47,USR000701,selvi5@okstatebank,Tata Power,290@okaxis,4814,67.2,INR,P2M,FAILURE,979834189667,BANK_DOWN,Android,T3
UPI73966018096299,2025-01-15 12:35:40,USR000701,selvi46@okhdfcbank,HP Gas,719@okhdfcbank,5411,2364.89,INR,BillPay,SUCCESS,507626728650,,Android,T3
UPI37411756120658,2025-11-07 16:19:31,USR000701,selvi82@apl,BigBasket,705@ybl,6011,559.95,INR,P2M,SUCCESS,459785336629,,Android,T3
UPI92203336246147,2025-12-23 14:17:26,USR000701,selvi63@ybl,HDFC Life Premium,983@upi,4814,423.38,INR,BillPay,SUCCESS,557434625697,,Android,T3
UPI52408059342063,2025-03-05 12:24:03,USR000701,selvi74@okstatebank,BlinkIt,554@ybl,5411,407.37,INR,P2M,SUCCESS,882411924844,,Android,T3
UPI74306028625869,2025-02-08 16:48:51,USR000701,selvi47@ybl,Naina Nair,288@okstatebank,5411,183.62,INR,P2P,SUCCESS,695072452801,,Android,T3
UPI86207618362771,2025-09-24 05:27:09,USR000701,selvi12@okicici,Uber,870@apl,6011,181812.34,INR,P2M,PENDING,685338755839,,Android,T3
UPI69267640513380,2025-08-03 03:34:22,USR000701,selvi34@apl,Velan Naidu,835@okhdfcbank,5812,105.48,INR,P2P,SUCCESS,218615368128,,Android,T3
UPI14933678544251,2025-09-02 17:06:53,USR000701,selvi36@ybl,BigBasket,307@okaxis,5311,4453.31,INR,P2M,SUCCESS,109890646960,,Android,T3
UPI23293381420050,2025-01-03 05:10:27,USR000701,selvi35@ibl,Ola,527@paytm,5411,176.02,INR,P2M,SUCCESS,847952386878,,Android,T3
UPI31038768567228,2025-11-20 05:07:37,USR000701,selvi98@ibl,Airtel,509@okicici,6011,2228.24,INR,P2M,SUCCESS,895616852654,,Android,T3
UPI31936086645377,2025-01-29 10:41:14,USR000701,selvi92@ibl,Asma Bhattacharya,214@okicici,5411,1224.22,INR,P2P,SUCCESS,236614904387,,Android,T3
UPI51764957520624,2025-02-11 07:32:22,USR000701,selvi60@ibl,HDFC Life Premium,233@upi,4814,11878.11,INR,P2M,SUCCESS,831438452882,,Android,T3
UPI31085642441710,2025-12-11 21:24:59,USR000701,selvi55@upi,Airtel,597@ibl,4814,4671.46,INR,BillPay,SUCCESS,372175494671,,Android,T3
UPI43497233786719,2025-02-19 10:40:06,USR000701,selvi89@okicici,Nykaa,623@ibl,5311,228.77,INR,P2M,SUCCESS,923338993919,,Android,T3
UPI20570097412796,2025-07-20 01:30:05,USR000701,selvi71@ibl,IRCTC,552@upi,5411,4826.68,INR,P2M,SUCCESS,726150521145,,Android,T3
UPI47352526604031,2025-02-17 02:00:13,USR000701,selvi8@apl,Akash Shah,498@okicici,5411,3601.7,INR,P2P,SUCCESS,166655492540,,Android,T3
UPI84352556232448,2025-01-04 21:33:52,USR000701,selvi57@apl,Gaurav Shah,333@upi,5812,403.83,INR,P2P,SUCCESS,918397436601,,Android,T3
UPI19465416745840,2025-07-25 02:16:36,USR000701,selvi22@upi,Nikhil Nair,592@ybl,6300,285.76,INR,P2P,SUCCESS,647839295706,,Android,T3
UPI91943784287492,2025-04-12 17:46:54,USR000701,selvi14@okhdfcbank,BESCOM,825@ybl,4814,433.74,INR,P2M,SUCCESS,711694124108,,Android,T3
UPI33421411606354,2025-02-18 07:36:58,USR000701,selvi55@ybl,IRCTC,186@apl,5411,38289.25,INR,P2M,SUCCESS,335421641781,,Android,T3
UPI40455014387209,2025-05-05 10:27:46,USR001000,chandran99@ybl,INDmoney,925@okhdfcbank,5912,14021.6,INR,P2M,SUCCESS,434456766341,,iOS,T2
UPI49537585453874,2025-09-23 17:27:13,USR001000,chandran56@paytm,Imran Menon,332@okicici,5411,1779.65,INR,P2P,SUCCESS,595055335228,,iOS,T2
UPI83252245847303,2025-08-11 20:15:42,USR001000,chandran38@ibl,Trisha Chatterjee,561@ibl,4814,1372.36,INR,P2P,SUCCESS,435634560829,,iOS,T2
UPI17723489872788,2025-05-28 18:50:41,USR001000,chandran92@okaxis,Yash Lakshman,184@ybl,5912,407.88,INR,P2P,PENDING,691945678979,,iOS,T2
UPI92301609173849,2025-12-12 03:08:38,USR001000,chandran60@paytm,Pooja Ali,470@okstatebank,5411,55.52,INR,P2P,SUCCESS,207482783211,,iOS,T2
UPI83546616293625,2025-02-24 09:58:39,USR001000,chandran75@okstatebank,Salma Gupta,278@upi,5912,4320.66,INR,P2P,SUCCESS,639389789689,,iOS,T2
UPI23591909409907,2025-02-27 07:18:27,USR001000,chandran56@okaxis,Zomato,799@apl,4814,1083.45,INR,P2M,SUCCESS,314403281119,,iOS,T2
UPI37884034606583,2025-06-02 07:00:57,USR001000,chandran86@okaxis,Zerodha,993@okhdfcbank,6300,112.61,INR,P2M,SUCCESS,224428575989,,iOS,T2
UPI77356804404206,2025-01-05 06:32:59,USR001000,chandran29@paytm,Vidya Patel,854@okaxis,5311,331.05,INR,P2P,SUCCESS,430170304129,,iOS,T2
UPI44586306509391,2025-07-08 09:11:18,USR001000,chandran6@okhdfcbank,Arjun Nair,876@okhdfcbank,6300,3240.28,INR,P2P,SUCCESS,591794492644,,iOS,T2
UPI13841629775333,2025-12-01 18:22:17,USR001000,chandran30@okstatebank,Local Kirana,964@okhdfcbank,6300,357.63,INR,BillPay,SUCCESS,619329975600,,iOS,T2
UPI93669450447480,2025-07-30 17:06:19,USR001000,chandran18@apl,Airtel,864@okicici,5812,15466.23,INR,BillPay,SUCCESS,807205382246,,iOS,T2
UPI25210058666916,2025-12-22 02:11:46,USR001000,chandran2@apl,Manisha Balasubramanian,999@okicici,5311,3616.22,INR,P2P,SUCCESS,712292417559,,iOS,T2
UPI49549197398228,2025-05-21 13:48:04,USR001000,chandran60@okhdfcbank,Gauri Patel,959@okicici,5411,43674.41,INR,P2P,SUCCESS,365573908100,,iOS,T2
UPI48615710054379,2025-10-01 21:11:03,USR001000,chandran6@ibl,Uber,685@okicici,5411,91.72,INR,P2M,SUCCESS,977643338395,,iOS,T2
UPI55179494435846,2025-05-12 21:42:19,USR001000,chandran64@okhdfcbank,BMTC,841@okhdfcbank,5814,61.25,INR,P2M,SUCCESS,885187948580,,iOS,T2
UPI87415206685621,2025-12-30 05:24:11,USR001000,chandran48@ibl,Ananya Ali,525@okstatebank,5812,87.43,INR,P2P,SUCCESS,507262800783,,iOS,T2
UPI84448423992264,2025-09-04 11:20:33,USR001000,chandran91@apl,Farhan Joshi,735@okhdfcbank,5732,394.73,INR,P2P,SUCCESS,618903815920,,iOS,T2
UPI11078738530886,2025-10-25 12:12:50,USR001000,chandran87@ybl,Om Dubey,447@ibl,5812,432.0,INR,P2P,SUCCESS,968598232431,,iOS,T2
UPI60499005085564,2025-06-15 05:22:41,USR001000,chandran87@okaxis,Naina Bhat,982@ybl,5814,17965.15,INR,P2P,SUCCESS,364671694892,,iOS,T2
UPI10983023733653,2025-09-19 22:14:18,USR001000,chandran26@ibl,Flipkart,816@paytm,4814,1737.63,INR,BillPay,SUCCESS,642847223988,,iOS,T2
UPI47978263911962,2025-07-16 17:34:17,USR001000,chandran28@upi,BMTC,730@okaxis,6300,1230.18,INR,P2M,SUCCESS,511691909603,,iOS,T2
UPI92638512068368,2025-03-02 03:16:17,USR001000,chandran62@upi,Tushar Ghosh,276@paytm,4111,3960.26,INR,P2P,SUCCESS,295468900362,,iOS,T2
UPI36828139376530,2025-12-30 15:42:25,USR001000,chandran9@paytm,Uber,545@okaxis,6300,3820.73,INR,P2M,SUCCESS,953289755203,,iOS,T2
UPI92042409401606,2025-01-05 13:07:33,USR001000,chandran28@okicici,BMTC,202@apl,5814,271.42,INR,BillPay,SUCCESS,372043963290,,iOS,T2
UPI72155876498226,2025-04-10 08:20:17,USR001000,chandran83@ybl,Ola,840@apl,6011,76.21,INR,Recharge,SUCCESS,783441279953,,iOS,T2
UPI60519921428577,2025-01-03 15:43:27,USR001000,chandran9@ybl,Dmart,914@paytm,5411,429.45,INR,BillPay,SUCCESS,417149240597,,iOS,T2
UPI91477053006844,2025-12-26 14:47:37,USR001000,chandran58@upi,Arjun Venkatesh,263@ibl,5732,490.49,INR,P2P,SUCCESS,326902082266,,iOS,T2
UPI82043523881760,2025-10-01 16:02:22,USR001000,chandran79@paytm,Indane Gas,666@okhdfcbank,4111,3723.95,INR,P2M,SUCCESS,800082338898,,iOS,T2
UPI91769955697124,2025-08-30 18:36:08,USR001000,chandran79@upi,Niketan Kamat,297@okhdfcbank,6300,2284.33,INR,P2P,SUCCESS,834016322212,,iOS,T2
UPI66921527878404,2025-11-25 17:01:27,USR001000,chandran47@ybl,BSNL,635@okhdfcbank,5411,99.64,INR,P2M,SUCCESS,365689925941,,iOS,T2
UPI53562395373759,2025-01-16 03:19:44,USR001000,chandran32@okhdfcbank,Krishna Lakshman,263@apl,4814,22.17,INR,P2P,SUCCESS,396750065013,,iOS,T2
UPI80003907238000,2025-09-28 20:45:44,USR001000,chandran42@upi,IRCTC,652@okaxis,5732,445.79,INR,P2M,SUCCESS,185383075126,,iOS,T2
UPI37077121559548,2025-02-28 21:18:31,USR001000,chandran1@apl,Apollo Pharmacy,372@ibl,5814,447.13,INR,P2M,SUCCESS,566865156546,,iOS,T2
UPI20027996796331,2025-07-07 08:20:28,USR000806,kavitha83@paytm,Naina Joshi,607@upi,5812,2291.46,INR,P2P,SUCCESS,625183634044,,Android,T2
UPI42270547517646,2025-06-03 08:32:28,USR000806,kavitha98@okicici,INDmoney,450@okicici,4814,1601.67,INR,P2M,SUCCESS,258639348803,,Android,T2
UPI93582213907436,2025-08-12 17:56:06,USR000806,kavitha56@okstatebank,Rohan Sharma,330@ibl,5411,105.69,INR,P2P,SUCCESS,143637953775,,Android,T2
UPI70884194261147,2025-10-12 05:57:01,USR000806,kavitha50@okstatebank,Flipkart,595@ybl,6011,211.65,INR,P2M,FAILURE,748937507205,INSUFFICIENT_BALANCE,Android,T2
UPI95024168232892,2025-04-24 03:17:24,USR000806,kavitha15@apl,Om Menon,712@okhdfcbank,5411,463.73,INR,P2P,SUCCESS,810400192467,,Android,T2
UPI73912611729155,2025-04-09 13:34:05,USR000806,kavitha55@paytm,Indane Gas,337@okhdfcbank,5814,343.34,INR,P2M,SUCCESS,551098430385,,Android,T2
UPI24054783351122,2025-12-10 01:09:37,USR000806,kavitha18@upi,Asma Sandhu,156@apl,5814,1910.96,INR,P2P,SUCCESS,691957475773,,Android,T2
UPI41693404482411,2025-03-26 15:29:58,USR000806,kavitha67@ybl,Decathlon,442@ybl,6011,42219.94,INR,P2M,SUCCESS,116757734293,,Android,T2
UPI91216240417827,2025-11-17 23:59:00,USR000806,kavitha13@paytm,INDmoney,299@ibl,5311,11041.21,INR,BillPay,SUCCESS,798043955642,,Android,T2
UPI46726942949957,2025-03-19 02:53:01,USR000806,kavitha23@okicici,HDFC Life Premium,842@okhdfcbank,5812,3127.51,INR,BillPay,SUCCESS,436930834413,,Android,T2
UPI33080881551488,2025-09-02 11:43:36,USR000806,kavitha59@okaxis,Zerodha,996@apl,4814,3515.22,INR,P2M,SUCCESS,622644060778,,Android,T2
UPI64099907341593,2025-07-21 05:03:00,USR000806,kavitha30@apl,Indane Gas,820@okaxis,6011,499.72,INR,BillPay,SUCCESS,402993489763,,Android,T2
UPI18790859516745,2025-05-06 00:21:47,USR000806,kavitha63@ybl,BSNL,848@upi,5812,2595.65,INR,P2M,SUCCESS,307927552696,,Android,T2
UPI26157596896005,2025-06-13 03:30:53,USR000806,kavitha76@okicici,Tata Power,330@apl,5732,447.77,INR,Recharge,SUCCESS,233359229321,,Android,T2
UPI84356091454437,2025-10-01 16:06:30,USR000806,kavitha33@okhdfcbank,Amazon,872@okstatebank,5814,125.97,INR,P2M,PENDING,829655225767,,Android,T2
UPI66263417795676,2025-10-02 23:50:19,USR000806,kavitha38@okstatebank,Zomato,432@okhdfcbank,5411,3336.83,INR,BillPay,SUCCESS,419343864638,,Android,T2
