user_id,pan,fy,income_head,deductor_name,deductor_tan,gross_amount_inr,tds_amount_inr,section,quarter,date_of_credit
USR000326,BSOPX0451W,2024-25,BUSINESS_INCOME,HDFC Bank,DELI93104E,75747.3,0.0,,Q4,2024-07-04
USR000386,QXIPK5847P,2024-25,RENT,Reliance Industries,BLOR35526E,437888.17,43788.82,194I,Q1,2024-04-11
USR000386,QXIPK5847P,2024-25,PROFESSIONAL_FEE,Acme Corp Pvt Ltd,MUMR91699C,441172.68,44117.27,194J,Q1,2024-07-06
USR000386,QXIPK5847P,2024-25,BUSINESS_INCOME,Reliance Industries,HYDR47167B,491624.79,0.0,,Q2,2025-03-25
USR000386,QXIPK5847P,2024-25,SALARY,Self,HYDR79977B,765065.51,76506.55,192,Q4,2024-11-05
USR000386,QXIPK5847P,2024-25,FD_INTEREST,Acme Corp Pvt Ltd,CHEN83975D,91086.73,9108.67,194A,Q2,2024-12-03
USR000386,QXIPK5847P,2024-25,FD_INTEREST,HDFC Bank,CHEN78815A,78552.95,7855.3,194A,Q2,2024-11-10
USR000386,QXIPK5847P,2024-25,EQUITY_DIVIDEND,Self,MUMR27323A,319972.52,31997.25,194,Q4,2025-02-17
USR000386,QXIPK5847P,2024-25,SALARY,Reliance Industries,BLOR58135A,2404108.21,240410.82,192,Q1,2024-11-21
USR000996,HRIPI4427A,2024-25,RENT,SBI,DELI75118C,325480.18,32548.02,194I,Q4,2024-12-24
USR000996,HRIPI4427A,2024-25,FD_INTEREST,SBI,HYDR44770E,102517.98,10251.8,194A,Q1,2025-01-10
USR000996,HRIPI4427A,2024-25,MF_DIVIDEND,TechSoft Solutions,DELI79483E,449507.15,44950.72,194K,Q4,2024-04-18
USR000996,HRIPI4427A,2024-25,SB_INTEREST,HDFC Bank,BLOR59564D,908.5,90.85,194A,Q2,2024-08-26
USR000996,HRIPI4427A,2024-25,MF_DIVIDEND,SBI,BLOR67916B,402012.77,40201.28,194K,Q4,2024-06-17
USR000995,JLHPL8195X,2024-25,SALARY,HDFC Bank,HYDR55618E,3428407.56,342840.76,192,Q3,2024-11-26
USR000995,JLHPL8195X,2024-25,PROFESSIONAL_FEE,SBI,HYDR56739A,323704.33,32370.43,194J,Q3,2024-08-18
USR000995,JLHPL8195X,2024-25,EQUITY_DIVIDEND,SBI,HYDR12525B,329526.05,32952.61,194,Q3,2025-02-15
USR000995,JLHPL8195X,2024-25,RENT,TechSoft Solutions,CHEN14177B,365810.66,36581.07,194I,Q4,2024-04-29
USR000995,JLHPL8195X,2024-25,SB_INTEREST,ICICI Bank,CHEN30167B,6792.19,679.22,194A,Q1,2025-01-15
USR000995,JLHPL8195X,2024-25,SALARY,Acme Corp Pvt Ltd,HYDR60231B,3140074.36,314007.44,192,Q2,2024-06-20
USR000995,JLHPL8195X,2024-25,RENT,Self,MUMR19057D,302697.55,30269.76,194I,Q4,2025-01-05
USR000158,ICMPB2284V,2024-25,PROFESSIONAL_FEE,SBI,MUMR38573A,303576.46,30357.65,194J,Q2,2024-07-31
USR000158,ICMPB2284V,2024-25,SALARY,SBI,HYDR96440E,1964631.71,196463.17,192,Q1,2024-06-03
USR000158,ICMPB2284V,2024-25,SB_INTEREST,Reliance Industries,BLOR24654D,5753.58,575.36,194A,Q2,2024-10-04
USR000158,ICMPB2284V,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,CHEN28206C,14715.34,1471.53,194A,Q3,2025-03-13
USR000158,ICMPB2284V,2024-25,MF_DIVIDEND,SBI,HYDR57599C,250415.05,25041.51,194K,Q3,2024-04-30
USR000158,ICMPB2284V,2024-25,BUSINESS_INCOME,Self,DELI32270B,262365.22,0.0,,Q3,2024-09-07
USR000158,ICMPB2284V,2024-25,SB_INTEREST,TechSoft Solutions,CHEN21899C,5449.69,544.97,194A,Q4,2024-06-29
USR000158,ICMPB2284V,2024-25,SALARY,SBI,BLOR28329C,1589114.15,158911.42,192,Q2,2024-06-18
USR000057,XOQPB8584B,2024-25,SB_INTEREST,HDFC Bank,BLOR79675B,2919.47,291.95,194A,Q1,2024-12-31
USR000327,YSIPD6611S,2024-25,PROFESSIONAL_FEE,HDFC Bank,MUMR34701B,122708.76,12270.88,194J,Q3,2024-11-13
USR000900,ODPPG4388P,2024-25,SALARY,SmallBiz LLP,BLOR50784A,1102448.96,110244.9,192,Q2,2024-12-04
USR000900,ODPPG4388P,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,MUMR27623A,202459.32,0.0,,Q1,2024-07-11
USR000827,KFBPJ6026D,2024-25,PROFESSIONAL_FEE,ICICI Bank,DELI55756B,155525.24,15552.52,194J,Q4,2024-05-14
USR000827,KFBPJ6026D,2024-25,EQUITY_DIVIDEND,ICICI Bank,DELI90279E,37048.57,3704.86,194,Q4,2024-04-17
USR000827,KFBPJ6026D,2024-25,PROFESSIONAL_FEE,TechSoft Solutions,DELI36246B,219727.46,21972.75,194J,Q3,2025-03-25
USR000827,KFBPJ6026D,2024-25,FD_INTEREST,Self,BLOR62511B,190371.76,19037.18,194A,Q2,2024-09-24
USR000827,KFBPJ6026D,2024-25,PROFESSIONAL_FEE,SmallBiz LLP,DELI42378E,478959.39,47895.94,194J,Q4,2025-02-14
USR000827,KFBPJ6026D,2024-25,SALARY,HDFC Bank,MUMR50509E,1392579.0,139257.9,192,Q4,2024-08-19
USR000827,KFBPJ6026D,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,BLOR25937C,14426.12,1442.61,194A,Q3,2025-01-24
USR000642,JXVPE9033N,2024-25,PROFESSIONAL_FEE,HDFC Bank,HYDR63989B,122596.36,12259.64,194J,Q3,2024-08-28
USR000642,JXVPE9033N,2024-25,SB_INTEREST,Self,CHEN12009E,10647.02,1064.7,194A,Q4,2024-12-20
USR000642,JXVPE9033N,2024-25,RENT,Self,BLOR31631D,240904.94,24090.49,194I,Q2,2024-05-16
USR000642,JXVPE9033N,2024-25,EQUITY_DIVIDEND,ICICI Bank,CHEN49808D,29783.92,2978.39,194,Q3,2025-01-24
USR000642,JXVPE9033N,2024-25,SB_INTEREST,TechSoft Solutions,CHEN67675B,5553.78,555.38,194A,Q4,2024-05-13
USR000642,JXVPE9033N,2024-25,SB_INTEREST,SBI,CHEN46290C,8183.2,818.32,194A,Q2,2024-12-08
USR000642,JXVPE9033N,2024-25,PROFESSIONAL_FEE,TechSoft Solutions,MUMR75175D,331076.95,33107.69,194J,Q1,2025-03-06
USR000642,JXVPE9033N,2024-25,EQUITY_DIVIDEND,SBI,CHEN44726E,193718.53,19371.85,194,Q3,2024-07-05
USR000329,OIJPH8040G,2024-25,RENT,HDFC Bank,DELI34933D,226513.57,22651.36,194I,Q2,2024-08-30
USR000329,OIJPH8040G,2024-25,MF_DIVIDEND,SBI,DELI11902D,287716.39,28771.64,194K,Q1,2024-10-31
USR000329,OIJPH8040G,2024-25,BUSINESS_INCOME,SBI,HYDR49745C,417764.56,0.0,,Q1,2024-05-29
USR000329,OIJPH8040G,2024-25,SALARY,SBI,HYDR90643D,2928012.39,292801.24,192,Q1,2024-07-01
USR000329,OIJPH8040G,2024-25,RENT,Self,DELI26385D,41673.86,4167.39,194I,Q4,2024-07-30
USR000636,JAVPR6051X,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,DELI63116D,472638.33,47263.83,194,Q2,2025-01-19
USR000636,JAVPR6051X,2024-25,PROFESSIONAL_FEE,TechSoft Solutions,HYDR42216A,62378.0,6237.8,194J,Q1,2025-01-09
USR000636,JAVPR6051X,2024-25,PROFESSIONAL_FEE,Self,CHEN22915A,11297.05,1129.7,194J,Q2,2024-12-05
USR000636,JAVPR6051X,2024-25,BUSINESS_INCOME,Self,BLOR68469C,444353.01,0.0,,Q1,2024-09-07
USR000564,ZRWPL1471P,2024-25,MF_DIVIDEND,Reliance Industries,CHEN33874B,234785.28,23478.53,194K,Q4,2024-08-08
USR000564,ZRWPL1471P,2024-25,SB_INTEREST,Reliance Industries,DELI84249E,5026.87,502.69,194A,Q2,2024-07-14
USR000564,ZRWPL1471P,2024-25,EQUITY_DIVIDEND,HDFC Bank,HYDR41589D,178084.74,17808.47,194,Q2,2024-10-23
USR000564,ZRWPL1471P,2024-25,SALARY,SBI,DELI56180A,360482.62,36048.26,192,Q4,2024-08-17
USR000564,ZRWPL1471P,2024-25,SALARY,ICICI Bank,CHEN41859A,2941472.92,294147.29,192,Q2,2024-08-03
USR000564,ZRWPL1471P,2024-25,RENT,ICICI Bank,CHEN18441D,403239.76,40323.98,194I,Q1,2024-04-20
USR000564,ZRWPL1471P,2024-25,RENT,Reliance Industries,HYDR84806A,443962.6,44396.26,194I,Q3,2024-06-14
USR000093,EKZPI6319W,2024-25,MF_DIVIDEND,HDFC Bank,BLOR71450B,434157.79,43415.78,194K,Q1,2024-05-29
USR000093,EKZPI6319W,2024-25,MF_DIVIDEND,ICICI Bank,MUMR89938D,109264.32,10926.43,194K,Q3,2024-07-21
USR000093,EKZPI6319W,2024-25,BUSINESS_INCOME,TechSoft Solutions,MUMR55664B,280412.0,0.0,,Q1,2025-01-11
USR000093,EKZPI6319W,2024-25,FD_INTEREST,Reliance Industries,MUMR45171D,138376.71,13837.67,194A,Q1,2024-09-29
USR000093,EKZPI6319W,2024-25,MF_DIVIDEND,SmallBiz LLP,MUMR66167B,482482.97,48248.3,194K,Q2,2024-12-19
USR000093,EKZPI6319W,2024-25,PROFESSIONAL_FEE,SBI,MUMR48833E,236946.84,23694.68,194J,Q1,2024-06-07
USR000093,EKZPI6319W,2024-25,EQUITY_DIVIDEND,Self,HYDR83525D,144340.35,14434.04,194,Q3,2024-04-21
USR000026,ZHWPZ1886O,2024-25,PROFESSIONAL_FEE,ICICI Bank,HYDR72029A,299036.31,29903.63,194J,Q1,2025-01-29
USR000026,ZHWPZ1886O,2024-25,FD_INTEREST,ICICI Bank,DELI26889B,33862.22,0.0,194A,Q2,2024-10-02
USR000059,AYIPG9617E,2024-25,SALARY,Acme Corp Pvt Ltd,DELI98483B,2333519.27,233351.93,192,Q3,2024-09-19
USR000059,AYIPG9617E,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,CHEN51216C,349369.04,34936.9,194K,Q4,2025-01-30
USR000059,AYIPG9617E,2024-25,RENT,Reliance Industries,MUMR33366A,428593.4,42859.34,194I,Q2,2024-05-24
USR000059,AYIPG9617E,2024-25,PROFESSIONAL_FEE,ICICI Bank,DELI42189C,418511.02,41851.1,194J,Q2,2025-01-03
USR000059,AYIPG9617E,2024-25,MF_DIVIDEND,Self,DELI71662E,182771.74,18277.17,194K,Q2,2024-10-23
USR000059,AYIPG9617E,2024-25,EQUITY_DIVIDEND,ICICI Bank,MUMR44300C,386941.7,38694.17,194,Q3,2024-12-20
USR000059,AYIPG9617E,2024-25,RENT,ICICI Bank,HYDR59861B,120971.43,12097.14,194I,Q1,2024-08-09
USR000059,AYIPG9617E,2024-25,EQUITY_DIVIDEND,Self,BLOR26472E,29196.07,2919.61,194,Q3,2025-03-19
USR000149,AXQPH2138A,2024-25,MF_DIVIDEND,TechSoft Solutions,BLOR72632B,82214.8,8221.48,194K,Q3,2025-03-23
USR000149,AXQPH2138A,2024-25,BUSINESS_INCOME,ICICI Bank,BLOR14071C,499521.61,0.0,,Q1,2024-05-01
USR000149,AXQPH2138A,2024-25,FD_INTEREST,SBI,DELI91432C,225843.08,22584.31,194A,Q2,2024-09-20
USR000307,PLAPY6671T,2024-25,RENT,Acme Corp Pvt Ltd,DELI68597C,356390.5,35639.05,194I,Q4,2024-12-14
USR000307,PLAPY6671T,2024-25,SB_INTEREST,SmallBiz LLP,MUMR10953C,10905.23,1090.52,194A,Q4,2024-10-08
USR000611,WAHPT4713W,2024-25,SALARY,ICICI Bank,MUMR78768A,2226737.11,222673.71,192,Q1,2024-05-07
USR000611,WAHPT4713W,2024-25,SALARY,ICICI Bank,HYDR10243E,1355602.35,135560.24,192,Q1,2024-12-21
USR000611,WAHPT4713W,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,HYDR49403D,65413.57,6541.36,194,Q3,2024-04-11
USR000611,WAHPT4713W,2024-25,SALARY,TechSoft Solutions,MUMR19484B,3143116.46,314311.65,192,Q2,2024-07-08
USR000611,WAHPT4713W,2024-25,RENT,TechSoft Solutions,HYDR71200C,119779.43,11977.94,194I,Q2,2025-01-17
USR000581,BNPPJ0080E,2024-25,RENT,SmallBiz LLP,DELI26447A,104412.99,10441.3,194I,Q3,2024-12-24
USR000581,BNPPJ0080E,2024-25,SB_INTEREST,SBI,DELI81562B,11403.7,1140.37,194A,Q4,2025-02-16
USR000581,BNPPJ0080E,2024-25,RENT,HDFC Bank,BLOR27981A,217604.75,21760.48,194I,Q1,2025-03-22
USR000398,KTVPU0348Y,2024-25,SB_INTEREST,SBI,MUMR18305A,3056.22,305.62,194A,Q2,2024-10-06
USR000398,KTVPU0348Y,2024-25,SB_INTEREST,SmallBiz LLP,BLOR60287B,6830.28,683.03,194A,Q3,2025-02-24
USR000398,KTVPU0348Y,2024-25,BUSINESS_INCOME,HDFC Bank,HYDR65096D,393051.12,0.0,,Q3,2024-04-03
USR000398,KTVPU0348Y,2024-25,RENT,ICICI Bank,BLOR48231B,480651.87,48065.19,194I,Q4,2024-12-30
USR000398,KTVPU0348Y,2024-25,PROFESSIONAL_FEE,Acme Corp Pvt Ltd,DELI66198B,171519.61,17151.96,194J,Q2,2024-12-31
USR000398,KTVPU0348Y,2024-25,PROFESSIONAL_FEE,HDFC Bank,MUMR82844C,295607.57,29560.76,194J,Q1,2024-11-05
USR000398,KTVPU0348Y,2024-25,EQUITY_DIVIDEND,Self,MUMR63749D,494313.2,49431.32,194,Q2,2024-04-05
USR000682,TUFPY9833F,2024-25,BUSINESS_INCOME,TechSoft Solutions,HYDR82509B,30271.42,0.0,,Q3,2025-02-16
USR000682,TUFPY9833F,2024-25,SB_INTEREST,Self,CHEN27205A,539.64,53.96,194A,Q1,2025-01-05
USR000682,TUFPY9833F,2024-25,FD_INTEREST,ICICI Bank,CHEN28642B,192155.3,19215.53,194A,Q1,2024-11-01
USR000682,TUFPY9833F,2024-25,FD_INTEREST,ICICI Bank,MUMR31740E,197910.53,19791.05,194A,Q1,2024-06-14
USR000682,TUFPY9833F,2024-25,SALARY,Self,CHEN72900A,3319695.02,331969.5,192,Q1,2024-09-08
USR000677,AWQPX9575Q,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,CHEN42046D,10379.67,1037.97,194A,Q3,2024-04-30
USR000677,AWQPX9575Q,2024-25,BUSINESS_INCOME,TechSoft Solutions,MUMR32200D,260561.78,0.0,,Q3,2024-06-19
USR000677,AWQPX9575Q,2024-25,RENT,Acme Corp Pvt Ltd,HYDR61907E,425439.99,42544.0,194I,Q2,2025-01-06
USR000677,AWQPX9575Q,2024-25,BUSINESS_INCOME,SmallBiz LLP,CHEN34367C,344314.78,0.0,,Q3,2024-04-25
USR000677,AWQPX9575Q,2024-25,RENT,SBI,CHEN70986E,65023.02,6502.3,194I,Q2,2024-07-22
USR000677,AWQPX9575Q,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,DELI81384E,345634.13,0.0,,Q3,2024-12-12
USR000677,AWQPX9575Q,2024-25,RENT,Acme Corp Pvt Ltd,MUMR53085D,225094.73,22509.47,194I,Q3,2024-08-31
USR000011,YRXPT9324J,2024-25,PROFESSIONAL_FEE,SBI,CHEN18892D,9974.47,997.45,194J,Q1,2024-12-09
USR000101,BUOPS3729I,2024-25,EQUITY_DIVIDEND,ICICI Bank,HYDR36204E,119568.1,11956.81,194,Q2,2024-04-04
USR000101,BUOPS3729I,2024-25,RENT,Self,BLOR68937E,287143.56,28714.36,194I,Q1,2024-12-25
USR000923,JSQPC9567I,2024-25,SALARY,SmallBiz LLP,DELI94100A,1632850.33,163285.03,192,Q4,2024-05-27
USR000923,JSQPC9567I,2024-25,RENT,HDFC Bank,DELI35987A,246379.04,24637.9,194I,Q4,2024-12-10
USR000923,JSQPC9567I,2024-25,RENT,Self,MUMR27070D,315941.12,31594.11,194I,Q2,2024-05-22
USR000923,JSQPC9567I,2024-25,PROFESSIONAL_FEE,SBI,MUMR15964E,499019.03,49901.9,194J,Q1,2025-03-02
USR000572,ZTJPD5240W,2024-25,RENT,Self,DELI13536B,77492.42,7749.24,194I,Q4,2025-03-14
USR000572,ZTJPD5240W,2024-25,RENT,SmallBiz LLP,DELI78873D,487762.53,48776.25,194I,Q1,2025-01-06
USR000572,ZTJPD5240W,2024-25,EQUITY_DIVIDEND,Self,DELI94906E,457148.76,45714.88,194,Q2,2024-07-01
USR000572,ZTJPD5240W,2024-25,PROFESSIONAL_FEE,Self,BLOR69421C,433295.49,43329.55,194J,Q2,2024-07-29
USR000572,ZTJPD5240W,2024-25,FD_INTEREST,Reliance Industries,BLOR96399B,239938.47,23993.85,194A,Q2,2025-01-14
USR000572,ZTJPD5240W,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,MUMR18098C,52599.97,5260.0,194,Q2,2024-07-09
USR000572,ZTJPD5240W,2024-25,BUSINESS_INCOME,Self,BLOR75589E,282908.84,0.0,,Q3,2024-09-28
USR000572,ZTJPD5240W,2024-25,PROFESSIONAL_FEE,Self,CHEN70285B,304270.17,30427.02,194J,Q2,2024-06-17
USR000736,TIIPV0319A,2024-25,EQUITY_DIVIDEND,HDFC Bank,CHEN61439A,11734.94,1173.49,194,Q1,2024-10-31
USR000736,TIIPV0319A,2024-25,RENT,Reliance Industries,HYDR27213E,41743.48,4174.35,194I,Q1,2025-03-23
USR000736,TIIPV0319A,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,HYDR62360B,420304.46,0.0,,Q4,2024-04-14
USR000566,DBEPO4914I,2024-25,MF_DIVIDEND,Self,MUMR86194B,276070.25,27607.03,194K,Q4,2024-11-09
USR000566,DBEPO4914I,2024-25,BUSINESS_INCOME,Self,DELI47005B,149925.41,0.0,,Q2,2025-03-13
USR000566,DBEPO4914I,2024-25,BUSINESS_INCOME,TechSoft Solutions,DELI72439C,384083.22,0.0,,Q3,2024-04-28
USR000301,AVTPU2822V,2024-25,RENT,Self,HYDR64035A,354602.16,35460.22,194I,Q1,2024-10-15
USR000301,AVTPU2822V,2024-25,SALARY,HDFC Bank,DELI58322C,1051710.25,105171.03,192,Q1,2025-03-10
USR000301,AVTPU2822V,2024-25,SB_INTEREST,HDFC Bank,MUMR15497A,10878.67,1087.87,194A,Q3,2025-03-20
USR000301,AVTPU2822V,2024-25,SALARY,Acme Corp Pvt Ltd,BLOR77019A,3470909.25,347090.93,192,Q4,2024-06-26
USR000301,AVTPU2822V,2024-25,PROFESSIONAL_FEE,ICICI Bank,MUMR71078E,335762.64,33576.26,194J,Q3,2024-12-28
USR000046,THZPV1946E,2024-25,FD_INTEREST,SmallBiz LLP,MUMR17304E,28384.11,0.0,194A,Q1,2025-01-26
USR000046,THZPV1946E,2024-25,PROFESSIONAL_FEE,SBI,HYDR75879D,451408.41,45140.84,194J,Q2,2025-02-14
USR000046,THZPV1946E,2024-25,FD_INTEREST,SBI,DELI85390B,191156.37,19115.64,194A,Q4,2024-04-17
USR000099,VAMPE0654E,2024-25,SALARY,Self,DELI20775E,2819734.13,281973.41,192,Q2,2024-05-28
USR000099,VAMPE0654E,2024-25,FD_INTEREST,SmallBiz LLP,CHEN18176A,82870.04,8287.0,194A,Q2,2024-07-01
USR000099,VAMPE0654E,2024-25,RENT,HDFC Bank,BLOR21746A,421540.64,42154.06,194I,Q4,2024-10-22
USR000852,QSLPQ8413Q,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,BLOR78405D,12432.19,1243.22,194A,Q3,2025-03-26
USR000852,QSLPQ8413Q,2024-25,FD_INTEREST,HDFC Bank,HYDR60369E,235739.29,23573.93,194A,Q4,2025-03-20
USR000852,QSLPQ8413Q,2024-25,EQUITY_DIVIDEND,SBI,BLOR29406A,251529.34,25152.93,194,Q3,2024-12-23
USR000852,QSLPQ8413Q,2024-25,FD_INTEREST,HDFC Bank,HYDR70172E,89755.84,8975.58,194A,Q3,2025-03-08
USR000852,QSLPQ8413Q,2024-25,RENT,HDFC Bank,CHEN40575E,374326.32,37432.63,194I,Q2,2024-10-23
USR000852,QSLPQ8413Q,2024-25,MF_DIVIDEND,SmallBiz LLP,MUMR76433C,480478.13,48047.81,194K,Q2,2024-05-15
USR000852,QSLPQ8413Q,2024-25,SALARY,ICICI Bank,MUMR68054E,813079.2,81307.92,192,Q2,2024-08-16
USR000852,QSLPQ8413Q,2024-25,BUSINESS_INCOME,Reliance Industries,MUMR93318B,122657.55,0.0,,Q3,2024-05-13
USR000937,OLKPO6376N,2024-25,BUSINESS_INCOME,HDFC Bank,HYDR41113C,285476.28,0.0,,Q1,2024-05-22
USR000937,OLKPO6376N,2024-25,SALARY,TechSoft Solutions,HYDR45182D,745459.77,74545.98,192,Q2,2024-04-07
USR000937,OLKPO6376N,2024-25,SB_INTEREST,Self,CHEN72448C,7283.39,728.34,194A,Q3,2025-02-02
USR000937,OLKPO6376N,2024-25,EQUITY_DIVIDEND,Acme Corp Pvt Ltd,CHEN36437C,264749.1,26474.91,194,Q3,2025-02-01
USR000937,OLKPO6376N,2024-25,SALARY,SBI,CHEN74200A,1401501.86,140150.19,192,Q1,2024-06-10
USR000937,OLKPO6376N,2024-25,MF_DIVIDEND,Self,HYDR88876C,163641.4,16364.14,194K,Q3,2025-03-23
USR000937,OLKPO6376N,2024-25,FD_INTEREST,ICICI Bank,DELI82802B,43923.15,4392.32,194A,Q2,2024-04-25
USR000752,GJRPC6535Z,2024-25,MF_DIVIDEND,TechSoft Solutions,HYDR95094E,461984.86,46198.49,194K,Q2,2024-09-05
USR000752,GJRPC6535Z,2024-25,BUSINESS_INCOME,TechSoft Solutions,MUMR47845E,94640.68,0.0,,Q2,2025-03-26
USR000752,GJRPC6535Z,2024-25,SALARY,Reliance Industries,BLOR73798A,1020522.69,102052.27,192,Q1,2024-10-29
USR000752,GJRPC6535Z,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,DELI25293D,247050.27,24705.03,194K,Q4,2024-05-21
USR000752,GJRPC6535Z,2024-25,BUSINESS_INCOME,SmallBiz LLP,CHEN19964D,4158.65,0.0,,Q4,2024-07-25
USR000752,GJRPC6535Z,2024-25,SB_INTEREST,Self,BLOR84270E,14869.55,1486.95,194A,Q1,2024-08-08
USR000885,IWYPC8044L,2024-25,SALARY,Acme Corp Pvt Ltd,DELI48807E,308447.06,30844.71,192,Q3,2024-05-30
USR000066,VZNPP6703V,2024-25,SB_INTEREST,SBI,DELI14037D,10777.2,1077.72,194A,Q2,2025-03-08
USR000066,VZNPP6703V,2024-25,PROFESSIONAL_FEE,Self,CHEN80171C,33518.11,3351.81,194J,Q3,2025-03-13
USR000066,VZNPP6703V,2024-25,PROFESSIONAL_FEE,SBI,DELI30399D,291273.79,29127.38,194J,Q3,2024-07-20
USR000066,VZNPP6703V,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,DELI60101A,30277.01,0.0,,Q1,2024-10-11
USR000066,VZNPP6703V,2024-25,BUSINESS_INCOME,HDFC Bank,HYDR75903B,421757.1,0.0,,Q4,2024-10-12
USR000871,DAWPA7664F,2024-25,SB_INTEREST,Self,CHEN64243C,5749.34,574.93,194A,Q4,2024-05-21
USR000871,DAWPA7664F,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,MUMR75774A,343503.65,34350.37,194K,Q2,2024-10-22
USR000871,DAWPA7664F,2024-25,MF_DIVIDEND,SBI,MUMR28388B,193333.92,19333.39,194K,Q4,2024-10-26
USR000871,DAWPA7664F,2024-25,EQUITY_DIVIDEND,SBI,CHEN26006D,284803.01,28480.3,194,Q1,2025-03-10
USR000871,DAWPA7664F,2024-25,EQUITY_DIVIDEND,Self,MUMR84998A,498636.93,49863.69,194,Q4,2024-09-27
USR000871,DAWPA7664F,2024-25,PROFESSIONAL_FEE,SmallBiz LLP,DELI36788A,108882.59,10888.26,194J,Q2,2024-07-06
USR000569,ODWPS0717S,2024-25,RENT,Self,CHEN51814C,330281.93,33028.19,194I,Q1,2024-08-24
USR000569,ODWPS0717S,2024-25,BUSINESS_INCOME,Self,CHEN69989A,304568.72,0.0,,Q3,2025-03-05
USR000569,ODWPS0717S,2024-25,SB_INTEREST,TechSoft Solutions,BLOR28993B,13699.65,1369.97,194A,Q3,2025-02-19
USR000569,ODWPS0717S,2024-25,SB_INTEREST,Reliance Industries,BLOR50689B,12744.21,1274.42,194A,Q4,2025-01-02
USR000569,ODWPS0717S,2024-25,RENT,ICICI Bank,DELI20570B,493412.54,49341.25,194I,Q1,2024-08-24
USR000569,ODWPS0717S,2024-25,FD_INTEREST,ICICI Bank,HYDR41249E,162271.35,16227.14,194A,Q4,2024-10-03
USR000569,ODWPS0717S,2024-25,MF_DIVIDEND,SmallBiz LLP,CHEN98043B,91776.26,9177.63,194K,Q1,2024-05-25
USR000569,ODWPS0717S,2024-25,EQUITY_DIVIDEND,SBI,MUMR54648B,44089.89,4408.99,194,Q2,2024-11-28
USR000964,GLUPJ9073V,2024-25,PROFESSIONAL_FEE,ICICI Bank,CHEN93240B,196673.31,19667.33,194J,Q1,2024-05-10
USR000964,GLUPJ9073V,2024-25,SB_INTEREST,Reliance Industries,MUMR76195A,10505.49,1050.55,194A,Q4,2024-12-14
USR000964,GLUPJ9073V,2024-25,SALARY,ICICI Bank,HYDR62271E,2636782.69,263678.27,192,Q1,2025-02-17
USR000964,GLUPJ9073V,2024-25,PROFESSIONAL_FEE,SBI,HYDR13694A,462745.59,46274.56,194J,Q3,2025-03-15
USR000964,GLUPJ9073V,2024-25,FD_INTEREST,SmallBiz LLP,MUMR41914D,245692.01,24569.2,194A,Q1,2025-02-12
USR000964,GLUPJ9073V,2024-25,MF_DIVIDEND,SBI,CHEN41556A,443925.15,44392.52,194K,Q3,2024-12-18
USR000193,BTOPJ1469M,2024-25,PROFESSIONAL_FEE,TechSoft Solutions,BLOR93196A,293326.37,29332.64,194J,Q2,2025-03-29
USR000193,BTOPJ1469M,2024-25,FD_INTEREST,Self,DELI10343C,186350.45,18635.05,194A,Q1,2025-03-25
USR000193,BTOPJ1469M,2024-25,SB_INTEREST,HDFC Bank,DELI53468B,10401.96,1040.2,194A,Q4,2024-12-27
USR000193,BTOPJ1469M,2024-25,SALARY,Reliance Industries,BLOR14350C,2063823.55,206382.36,192,Q4,2025-01-20
USR000510,NTHPT8341O,2024-25,RENT,SBI,MUMR56556C,449862.45,44986.25,194I,Q3,2024-09-29
USR000510,NTHPT8341O,2024-25,FD_INTEREST,SBI,HYDR74749C,98942.06,9894.21,194A,Q2,2024-12-24
USR000510,NTHPT8341O,2024-25,SB_INTEREST,SmallBiz LLP,HYDR13697D,8619.45,861.95,194A,Q1,2024-04-10
USR000023,SKRPE1225P,2024-25,BUSINESS_INCOME,HDFC Bank,BLOR10230E,492309.01,0.0,,Q4,2024-06-13
USR000023,SKRPE1225P,2024-25,SALARY,Reliance Industries,BLOR59034C,2984708.09,298470.81,192,Q3,2024-11-19
USR000023,SKRPE1225P,2024-25,FD_INTEREST,HDFC Bank,DELI84713D,78597.83,7859.78,194A,Q2,2024-06-05
USR000023,SKRPE1225P,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,MUMR17557C,10505.84,1050.58,194A,Q2,2024-08-24
USR000023,SKRPE1225P,2024-25,SALARY,Self,DELI78668B,1691191.04,169119.1,192,Q3,2024-10-01
USR000023,SKRPE1225P,2024-25,PROFESSIONAL_FEE,Reliance Industries,HYDR25633C,78754.58,7875.46,194J,Q4,2024-05-31
USR000023,SKRPE1225P,2024-25,RENT,SmallBiz LLP,MUMR93761C,214292.04,21429.2,194I,Q4,2024-11-24
